,participant_id,device_combo,motion_combo,correct
448,FAB30237M,Head_RightHand,linear,1.0
449,FAB30237M,Head_RightHand,linear_angular,1.0
450,FAB30237M,Head_RightHand_LeftHand,angular,1.0
451,FAB30237M,Head_RightHand_LeftHand,linear,1.0
452,FAB30237M,Head_RightHand_LeftHand,linear_angular,1.0
453,FAB30237M,LeftHand,angular,1.0
454,FAB30237M,LeftHand,linear,1.0
455,FAB30237M,LeftHand,linear_angular,1.0
456,FAB30237M,RightHand,angular,1.0
457,FAB30237M,RightHand,linear,1.0
458,FAB30237M,RightHand,linear_angular,1.0
459,FAB30237M,RightHand_LeftHand,angular,1.0
460,FAB30237M,RightHand_LeftHand,linear,1.0
461,FAB30237M,RightHand_LeftHand,linear_angular,1.0
462,FAB31369F,Head,angular,1.0
463,FAB31369F,Head,linear,0.5
464,FAB31369F,Head,linear_angular,0.0
465,FAB31369F,Head_LeftHand,angular,0.0
466,FAB31369F,Head_LeftHand,linear,0.0
467,FAB31369F,Head_LeftHand,linear_angular,1.0
468,FAB31369F,Head_RightHand,angular,0.5
469,FAB31369F,Head_RightHand,linear,1.0
470,FAB31369F,Head_RightHand,linear_angular,1.0
471,FAB31369F,Head_RightHand_LeftHand,angular,0.5
472,FAB31369F,Head_RightHand_LeftHand,linear,1.0
473,FAB31369F,Head_RightHand_LeftHand,linear_angular,1.0
474,FAB31369F,LeftHand,angular,0.5
475,FAB31369F,LeftHand,linear,0.0
476,FAB31369F,LeftHand,linear_angular,1.0
477,FAB31369F,RightHand,angular,0.5
478,FAB31369F,RightHand,linear,1.0
479,FAB31369F,RightHand,linear_angular,1.0
480,FAB31369F,RightHand_LeftHand,angular,0.5
481,FAB31369F,RightHand_LeftHand,linear,1.0
482,FAB31369F,RightHand_LeftHand,linear_angular,0.5
483,FAB31608M,Head,angular,1.0
484,FAB31608M,Head,linear,1.0
485,FAB31608M,Head,linear_angular,1.0
486,FAB31608M,Head_LeftHand,angular,0.5
487,FAB31608M,Head_LeftHand,linear,1.0
488,FAB31608M,Head_LeftHand,linear_angular,1.0
489,FAB31608M,Head_RightHand,angular,1.0
490,FAB31608M,Head_RightHand,linear,1.0
491,FAB31608M,Head_RightHand,linear_angular,1.0
492,FAB31608M,Head_RightHand_LeftHand,angular,0.5
493,FAB31608M,Head_RightHand_LeftHand,linear,1.0
494,FAB31608M,Head_RightHand_LeftHand,linear_angular,1.0
495,FAB31608M,LeftHand,angular,1.0
496,FAB31608M,LeftHand,linear,0.5
497,FAB31608M,LeftHand,linear_angular,1.0
498,FAB31608M,RightHand,angular,0.5
499,FAB31608M,RightHand,linear,1.0
500,FAB31608M,RightHand,linear_angular,1.0
501,FAB31608M,RightHand_LeftHand,angular,0.5
502,FAB31608M,RightHand_LeftHand,linear,1.0
503,FAB31608M,RightHand_LeftHand,linear_angular,1.0
504,FAB33054M,Head,angular,1.0
505,FAB33054M,Head,linear,1.0
506,FAB33054M,Head,linear_angular,1.0
507,FAB33054M,Head_LeftHand,angular,1.0
508,FAB33054M,Head_LeftHand,linear,1.0
509,FAB33054M,Head_LeftHand,linear_angular,1.0
510,FAB33054M,Head_RightHand,angular,1.0
511,FAB33054M,Head_RightHand,linear,1.0
512,FAB33054M,Head_RightHand,linear_angular,1.0
513,FAB33054M,Head_RightHand_LeftHand,angular,1.0
514,FAB33054M,Head_RightHand_LeftHand,linear,1.0
515,FAB33054M,Head_RightHand_LeftHand,linear_angular,1.0
516,FAB33054M,LeftHand,angular,1.0
517,FAB33054M,LeftHand,linear,1.0
518,FAB33054M,LeftHand,linear_angular,1.0
519,FAB33054M,RightHand,angular,1.0
520,FAB33054M,RightHand,linear,1.0
521,FAB33054M,RightHand,linear_angular,1.0
522,FAB33054M,RightHand_LeftHand,angular,1.0
523,FAB33054M,RightHand_LeftHand,linear,1.0
524,FAB33054M,RightHand_LeftHand,linear_angular,1.0
525,FAB34621M,Head,angular,1.0
526,FAB34621M,Head,linear,1.0
527,FAB34621M,Head,linear_angular,0.5
528,FAB34621M,Head_LeftHand,angular,0.5
529,FAB34621M,Head_LeftHand,linear,0.5
530,FAB34621M,Head_LeftHand,linear_angular,1.0
531,FAB34621M,Head_RightHand,angular,1.0
532,FAB34621M,Head_RightHand,linear,1.0
533,FAB34621M,Head_RightHand,linear_angular,1.0
534,FAB34621M,Head_RightHand_LeftHand,angular,1.0
535,FAB34621M,Head_RightHand_LeftHand,linear,0.5
536,FAB34621M,Head_RightHand_LeftHand,linear_angular,1.0
537,FAB34621M,LeftHand,angular,1.0
538,FAB34621M,LeftHand,linear,1.0
539,FAB34621M,LeftHand,linear_angular,1.0
540,FAB34621M,RightHand,angular,0.0
541,FAB34621M,RightHand,linear,1.0
542,FAB34621M,RightHand,linear_angular,1.0
543,FAB34621M,RightHand_LeftHand,angular,1.0
544,FAB34621M,RightHand_LeftHand,linear,0.5
545,FAB34621M,RightHand_LeftHand,linear_angular,1.0
546,FAB34961M,Head,angular,0.5
547,FAB34961M,Head,linear,0.0
548,FAB34961M,Head,linear_angular,1.0
549,FAB34961M,Head_LeftHand,angular,1.0
550,FAB34961M,Head_LeftHand,linear,0.5
551,FAB34961M,Head_LeftHand,linear_angular,1.0
552,FAB34961M,Head_RightHand,angular,1.0
553,FAB34961M,Head_RightHand,linear,1.0
554,FAB34961M,Head_RightHand,linear_angular,1.0
555,FAB34961M,Head_RightHand_LeftHand,angular,1.0
556,FAB34961M,Head_RightHand_LeftHand,linear,1.0
557,FAB34961M,Head_RightHand_LeftHand,linear_angular,1.0
558,FAB34961M,LeftHand,angular,0.5
559,FAB34961M,LeftHand,linear,1.0
560,FAB34961M,LeftHand,linear_angular,1.0
561,FAB34961M,RightHand,angular,1.0
562,FAB34961M,RightHand,linear,0.5
563,FAB34961M,RightHand,linear_angular,0.5
564,FAB34961M,RightHand_LeftHand,angular,1.0
565,FAB34961M,RightHand_LeftHand,linear,1.0
566,FAB34961M,RightHand_LeftHand,linear_angular,1.0
567,FAB35565M,Head,angular,0.0
568,FAB35565M,Head,linear,0.0
569,FAB35565M,Head,linear_angular,0.0
570,FAB35565M,Head_LeftHand,angular,0.0
571,FAB35565M,Head_LeftHand,linear,0.0
572,FAB35565M,Head_LeftHand,linear_angular,0.0
573,FAB35565M,Head_RightHand,angular,0.0
574,FAB35565M,Head_RightHand,linear,0.5
575,FAB35565M,Head_RightHand,linear_angular,0.5
576,FAB35565M,Head_RightHand_LeftHand,angular,0.0
577,FAB35565M,Head_RightHand_LeftHand,linear,1.0
578,FAB35565M,Head_RightHand_LeftHand,linear_angular,0.5
579,FAB35565M,LeftHand,angular,0.0
580,FAB35565M,LeftHand,linear,1.0
581,FAB35565M,LeftHand,linear_angular,0.0
582,FAB35565M,RightHand,angular,0.0
583,FAB35565M,RightHand,linear,0.5
584,FAB35565M,RightHand,linear_angular,1.0
585,FAB35565M,RightHand_LeftHand,angular,0.5
586,FAB35565M,RightHand_LeftHand,linear,0.5
587,FAB35565M,RightHand_LeftHand,linear_angular,0.0
588,FAB36376F,Head,angular,1.0
589,FAB36376F,Head,linear,1.0
590,FAB36376F,Head,linear_angular,0.5
591,FAB36376F,Head_LeftHand,angular,0.0
592,FAB36376F,Head_LeftHand,linear,0.5
593,FAB36376F,Head_LeftHand,linear_angular,1.0
594,FAB36376F,Head_RightHand,angular,0.5
595,FAB36376F,Head_RightHand,linear,1.0
596,FAB36376F,Head_RightHand,linear_angular,0.5
597,FAB36376F,Head_RightHand_LeftHand,angular,1.0
598,FAB36376F,Head_RightHand_LeftHand,linear,1.0
599,FAB36376F,Head_RightHand_LeftHand,linear_angular,1.0
600,FAB36376F,LeftHand,angular,1.0
601,FAB36376F,LeftHand,linear,0.5
602,FAB36376F,LeftHand,linear_angular,1.0
603,FAB36376F,RightHand,angular,0.5
604,FAB36376F,RightHand,linear,1.0
605,FAB36376F,RightHand,linear_angular,1.0
606,FAB36376F,RightHand_LeftHand,angular,1.0
607,FAB36376F,RightHand_LeftHand,linear,0.5
608,FAB36376F,RightHand_LeftHand,linear_angular,1.0
609,FAB36517M,Head,angular,1.0
610,FAB36517M,Head,linear,1.0
611,FAB36517M,Head,linear_angular,1.0
612,FAB36517M,Head_LeftHand,angular,1.0
613,FAB36517M,Head_LeftHand,linear,1.0
614,FAB36517M,Head_LeftHand,linear_angular,1.0
615,FAB36517M,Head_RightHand,angular,1.0
616,FAB36517M,Head_RightHand,linear,1.0
617,FAB36517M,Head_RightHand,linear_angular,1.0
618,FAB36517M,Head_RightHand_LeftHand,angular,1.0
619,FAB36517M,Head_RightHand_LeftHand,linear,1.0
620,FAB36517M,Head_RightHand_LeftHand,linear_angular,1.0
621,FAB36517M,LeftHand,angular,1.0
622,FAB36517M,LeftHand,linear,1.0
623,FAB36517M,LeftHand,linear_angular,1.0
624,FAB36517M,RightHand,angular,1.0
625,FAB36517M,RightHand,linear,1.0
626,FAB36517M,RightHand,linear_angular,1.0
627,FAB36517M,RightHand_LeftHand,angular,1.0
628,FAB36517M,RightHand_LeftHand,linear,1.0
629,FAB36517M,RightHand_LeftHand,linear_angular,1.0
630,FAB36603M,Head,angular,1.0
631,FAB36603M,Head,linear,0.5
632,FAB36603M,Head,linear_angular,0.5
633,FAB36603M,Head_LeftHand,angular,0.5
634,FAB36603M,Head_LeftHand,linear,0.5
635,FAB36603M,Head_LeftHand,linear_angular,0.5
636,FAB36603M,Head_RightHand,angular,0.5
637,FAB36603M,Head_RightHand,linear,1.0
638,FAB36603M,Head_RightHand,linear_angular,0.5
639,FAB36603M,Head_RightHand_LeftHand,angular,1.0
640,FAB36603M,Head_RightHand_LeftHand,linear,0.5
641,FAB36603M,Head_RightHand_LeftHand,linear_angular,1.0
642,FAB36603M,LeftHand,angular,1.0
643,FAB36603M,LeftHand,linear,1.0
644,FAB36603M,LeftHand,linear_angular,1.0
645,FAB36603M,RightHand,angular,0.5
646,FAB36603M,RightHand,linear,1.0
647,FAB36603M,RightHand,linear_angular,0.5
648,FAB36603M,RightHand_LeftHand,angular,1.0
649,FAB36603M,RightHand_LeftHand,linear,0.5
650,FAB36603M,RightHand_LeftHand,linear_angular,1.0
651,FAB37469M,Head,angular,1.0
652,FAB37469M,Head,linear,1.0
653,FAB37469M,Head,linear_angular,0.0
654,FAB37469M,Head_LeftHand,angular,0.5
655,FAB37469M,Head_LeftHand,linear,1.0
656,FAB37469M,Head_LeftHand,linear_angular,0.5
657,FAB37469M,Head_RightHand,angular,0.5
658,FAB37469M,Head_RightHand,linear,1.0
659,FAB37469M,Head_RightHand,linear_angular,0.5
660,FAB37469M,Head_RightHand_LeftHand,angular,1.0
661,FAB37469M,Head_RightHand_LeftHand,linear,0.5
662,FAB37469M,Head_RightHand_LeftHand,linear_angular,1.0
663,FAB37469M,LeftHand,angular,1.0
664,FAB37469M,LeftHand,linear,0.5
665,FAB37469M,LeftHand,linear_angular,1.0
666,FAB37469M,RightHand,angular,1.0
667,FAB37469M,RightHand,linear,1.0
668,FAB37469M,RightHand,linear_angular,1.0
669,FAB37469M,RightHand_LeftHand,angular,1.0
670,FAB37469M,RightHand_LeftHand,linear,1.0
671,FAB37469M,RightHand_LeftHand,linear_angular,1.0
672,FAB37970F,Head,angular,1.0
673,FAB37970F,Head,linear,1.0
674,FAB37970F,Head,linear_angular,1.0
675,FAB37970F,Head_LeftHand,angular,1.0
676,FAB37970F,Head_LeftHand,linear,1.0
677,FAB37970F,Head_LeftHand,linear_angular,1.0
678,FAB37970F,Head_RightHand,angular,1.0
679,FAB37970F,Head_RightHand,linear,1.0
680,FAB37970F,Head_RightHand,linear_angular,1.0
681,FAB37970F,Head_RightHand_LeftHand,angular,1.0
682,FAB37970F,Head_RightHand_LeftHand,linear,1.0
683,FAB37970F,Head_RightHand_LeftHand,linear_angular,1.0
684,FAB37970F,LeftHand,angular,1.0
685,FAB37970F,LeftHand,linear,0.5
686,FAB37970F,LeftHand,linear_angular,1.0
687,FAB37970F,RightHand,angular,1.0
688,FAB37970F,RightHand,linear,1.0
689,FAB37970F,RightHand,linear_angular,1.0
690,FAB37970F,RightHand_LeftHand,angular,1.0
691,FAB37970F,RightHand_LeftHand,linear,1.0
692,FAB37970F,RightHand_LeftHand,linear_angular,1.0
693,FAB41088M,Head,angular,1.0
694,FAB41088M,Head,linear,1.0
695,FAB41088M,Head,linear_angular,1.0
696,FAB41088M,Head_LeftHand,angular,1.0
697,FAB41088M,Head_LeftHand,linear,1.0
698,FAB41088M,Head_LeftHand,linear_angular,1.0
699,FAB41088M,Head_RightHand,angular,1.0
700,FAB41088M,Head_RightHand,linear,0.5
701,FAB41088M,Head_RightHand,linear_angular,1.0
702,FAB41088M,Head_RightHand_LeftHand,angular,1.0
703,FAB41088M,Head_RightHand_LeftHand,linear,1.0
704,FAB41088M,Head_RightHand_LeftHand,linear_angular,1.0
705,FAB41088M,LeftHand,angular,0.5
706,FAB41088M,LeftHand,linear,1.0
707,FAB41088M,LeftHand,linear_angular,0.5
708,FAB41088M,RightHand,angular,1.0
709,FAB41088M,RightHand,linear,1.0
710,FAB41088M,RightHand,linear_angular,1.0
711,FAB41088M,RightHand_LeftHand,angular,1.0
712,FAB41088M,RightHand_LeftHand,linear,1.0
713,FAB41088M,RightHand_LeftHand,linear_angular,1.0
714,FAB43500F,Head,angular,1.0
715,FAB43500F,Head,linear,0.0
716,FAB43500F,Head,linear_angular,1.0
717,FAB43500F,Head_LeftHand,angular,1.0
718,FAB43500F,Head_LeftHand,linear,1.0
719,FAB43500F,Head_LeftHand,linear_angular,1.0
720,FAB43500F,Head_RightHand,angular,1.0
721,FAB43500F,Head_RightHand,linear,1.0
722,FAB43500F,Head_RightHand,linear_angular,1.0
723,FAB43500F,Head_RightHand_LeftHand,angular,1.0
724,FAB43500F,Head_RightHand_LeftHand,linear,1.0
725,FAB43500F,Head_RightHand_LeftHand,linear_angular,1.0
726,FAB43500F,LeftHand,angular,1.0
727,FAB43500F,LeftHand,linear,0.5
728,FAB43500F,LeftHand,linear_angular,1.0
729,FAB43500F,RightHand,angular,1.0
730,FAB43500F,RightHand,linear,1.0
731,FAB43500F,RightHand,linear_angular,1.0
732,FAB43500F,RightHand_LeftHand,angular,1.0
733,FAB43500F,RightHand_LeftHand,linear,1.0
734,FAB43500F,RightHand_LeftHand,linear_angular,1.0
735,FAB43889M,Head,angular,1.0
736,FAB43889M,Head,linear,1.0
737,FAB43889M,Head,linear_angular,1.0
738,FAB43889M,Head_LeftHand,angular,1.0
739,FAB43889M,Head_LeftHand,linear,1.0
740,FAB43889M,Head_LeftHand,linear_angular,1.0
741,FAB43889M,Head_RightHand,angular,1.0
742,FAB43889M,Head_RightHand,linear,1.0
743,FAB43889M,Head_RightHand,linear_angular,1.0
744,FAB43889M,Head_RightHand_LeftHand,angular,1.0
745,FAB43889M,Head_RightHand_LeftHand,linear,1.0
746,FAB43889M,Head_RightHand_LeftHand,linear_angular,1.0
747,FAB43889M,LeftHand,angular,1.0
748,FAB43889M,LeftHand,linear,1.0
749,FAB43889M,LeftHand,linear_angular,1.0
750,FAB43889M,RightHand,angular,1.0
751,FAB43889M,RightHand,linear,1.0
752,FAB43889M,RightHand,linear_angular,1.0
753,FAB43889M,RightHand_LeftHand,angular,1.0
754,FAB43889M,RightHand_LeftHand,linear,1.0
755,FAB43889M,RightHand_LeftHand,linear_angular,1.0
756,FAB45085F,Head,angular,1.0
757,FAB45085F,Head,linear,1.0
758,FAB45085F,Head,linear_angular,1.0
759,FAB45085F,Head_LeftHand,angular,1.0
760,FAB45085F,Head_LeftHand,linear,1.0
761,FAB45085F,Head_LeftHand,linear_angular,1.0
762,FAB45085F,Head_RightHand,angular,1.0
763,FAB45085F,Head_RightHand,linear,1.0
764,FAB45085F,Head_RightHand,linear_angular,1.0
765,FAB45085F,Head_RightHand_LeftHand,angular,1.0
766,FAB45085F,Head_RightHand_LeftHand,linear,1.0
767,FAB45085F,Head_RightHand_LeftHand,linear_angular,1.0
768,FAB45085F,LeftHand,angular,1.0
769,FAB45085F,LeftHand,linear,1.0
770,FAB45085F,LeftHand,linear_angular,0.5
771,FAB45085F,RightHand,angular,0.5
772,FAB45085F,RightHand,linear,1.0
773,FAB45085F,RightHand,linear_angular,1.0
774,FAB45085F,RightHand_LeftHand,angular,1.0
775,FAB45085F,RightHand_LeftHand,linear,1.0
776,FAB45085F,RightHand_LeftHand,linear_angular,1.0
777,FAB45306F,Head,angular,1.0
778,FAB45306F,Head,linear,1.0
779,FAB45306F,Head,linear_angular,1.0
780,FAB45306F,Head_LeftHand,angular,1.0
781,FAB45306F,Head_LeftHand,linear,1.0
782,FAB45306F,Head_LeftHand,linear_angular,1.0
783,FAB45306F,Head_RightHand,angular,1.0
784,FAB45306F,Head_RightHand,linear,1.0
785,FAB45306F,Head_RightHand,linear_angular,1.0
786,FAB45306F,Head_RightHand_LeftHand,angular,1.0
787,FAB45306F,Head_RightHand_LeftHand,linear,1.0
788,FAB45306F,Head_RightHand_LeftHand,linear_angular,1.0
789,FAB45306F,LeftHand,angular,1.0
790,FAB45306F,LeftHand,linear,1.0
791,FAB45306F,LeftHand,linear_angular,1.0
792,FAB45306F,RightHand,angular,1.0
793,FAB45306F,RightHand,linear,1.0
794,FAB45306F,RightHand,linear_angular,1.0
795,FAB45306F,RightHand_LeftHand,angular,1.0
796,FAB45306F,RightHand_LeftHand,linear,1.0
797,FAB45306F,RightHand_LeftHand,linear_angular,1.0
798,FAB45958M,Head,angular,1.0
799,FAB45958M,Head,linear,1.0
800,FAB45958M,Head,linear_angular,1.0
801,FAB45958M,Head_LeftHand,angular,1.0
802,FAB45958M,Head_LeftHand,linear,1.0
803,FAB45958M,Head_LeftHand,linear_angular,1.0
804,FAB45958M,Head_RightHand,angular,1.0
805,FAB45958M,Head_RightHand,linear,1.0
806,FAB45958M,Head_RightHand,linear_angular,1.0
807,FAB45958M,Head_RightHand_LeftHand,angular,1.0
808,FAB45958M,Head_RightHand_LeftHand,linear,1.0
809,FAB45958M,Head_RightHand_LeftHand,linear_angular,1.0
810,FAB45958M,LeftHand,angular,1.0
811,FAB45958M,LeftHand,linear,1.0
812,FAB45958M,LeftHand,linear_angular,1.0
813,FAB45958M,RightHand,angular,1.0
814,FAB45958M,RightHand,linear,1.0
815,FAB45958M,RightHand,linear_angular,1.0
816,FAB45958M,RightHand_LeftHand,angular,1.0
817,FAB45958M,RightHand_LeftHand,linear,1.0
818,FAB45958M,RightHand_LeftHand,linear_angular,1.0
819,FAB45975F,Head,angular,1.0
820,FAB45975F,Head,linear,1.0
821,FAB45975F,Head,linear_angular,0.5
822,FAB45975F,Head_LeftHand,angular,0.5
823,FAB45975F,Head_LeftHand,linear,1.0
824,FAB45975F,Head_LeftHand,linear_angular,0.5
825,FAB45975F,Head_RightHand,angular,0.5
826,FAB45975F,Head_RightHand,linear,0.5
827,FAB45975F,Head_RightHand,linear_angular,1.0
828,FAB45975F,Head_RightHand_LeftHand,angular,0.5
829,FAB45975F,Head_RightHand_LeftHand,linear,0.5
830,FAB45975F,Head_RightHand_LeftHand,linear_angular,0.5
831,FAB45975F,LeftHand,angular,0.5
832,FAB45975F,LeftHand,linear,1.0
833,FAB45975F,LeftHand,linear_angular,0.5
834,FAB45975F,RightHand,angular,0.5
835,FAB45975F,RightHand,linear,0.5
836,FAB45975F,RightHand,linear_angular,0.5
837,FAB45975F,RightHand_LeftHand,angular,0.5
838,FAB45975F,RightHand_LeftHand,linear,1.0
839,FAB45975F,RightHand_LeftHand,linear_angular,0.5
840,FAB46373M,Head,angular,1.0
841,FAB46373M,Head,linear,1.0
842,FAB46373M,Head,linear_angular,1.0
843,FAB46373M,Head_LeftHand,angular,1.0
844,FAB46373M,Head_LeftHand,linear,1.0
845,FAB46373M,Head_LeftHand,linear_angular,1.0
846,FAB46373M,Head_RightHand,angular,1.0
847,FAB46373M,Head_RightHand,linear,0.5
848,FAB46373M,Head_RightHand,linear_angular,1.0
849,FAB46373M,Head_RightHand_LeftHand,angular,1.0
850,FAB46373M,Head_RightHand_LeftHand,linear,1.0
851,FAB46373M,Head_RightHand_LeftHand,linear_angular,1.0
852,FAB46373M,LeftHand,angular,1.0
853,FAB46373M,LeftHand,linear,1.0
854,FAB46373M,LeftHand,linear_angular,1.0
855,FAB46373M,RightHand,angular,1.0
856,FAB46373M,RightHand,linear,1.0
857,FAB46373M,RightHand,linear_angular,1.0
858,FAB46373M,RightHand_LeftHand,angular,1.0
859,FAB46373M,RightHand_LeftHand,linear,1.0
860,FAB46373M,RightHand_LeftHand,linear_angular,1.0
861,FAB48763F,Head,angular,1.0
862,FAB48763F,Head,linear,1.0
863,FAB48763F,Head,linear_angular,1.0
864,FAB48763F,Head_LeftHand,angular,1.0
865,FAB48763F,Head_LeftHand,linear,1.0
866,FAB48763F,Head_LeftHand,linear_angular,1.0
867,FAB48763F,Head_RightHand,angular,1.0
868,FAB48763F,Head_RightHand,linear,1.0
869,FAB48763F,Head_RightHand,linear_angular,1.0
870,FAB48763F,Head_RightHand_LeftHand,angular,1.0
871,FAB48763F,Head_RightHand_LeftHand,linear,1.0
872,FAB48763F,Head_RightHand_LeftHand,linear_angular,1.0
873,FAB48763F,LeftHand,angular,1.0
874,FAB48763F,LeftHand,linear,1.0
875,FAB48763F,LeftHand,linear_angular,1.0
876,FAB48763F,RightHand,angular,1.0
877,FAB48763F,RightHand,linear,1.0
878,FAB48763F,RightHand,linear_angular,1.0
879,FAB48763F,RightHand_LeftHand,angular,1.0
880,FAB48763F,RightHand_LeftHand,linear,1.0
881,FAB48763F,RightHand_LeftHand,linear_angular,1.0
882,FAB50464F,Head,angular,1.0
883,FAB50464F,Head,linear,1.0
884,FAB50464F,Head,linear_angular,1.0
885,FAB50464F,Head_LeftHand,angular,1.0
886,FAB50464F,Head_LeftHand,linear,1.0
887,FAB50464F,Head_LeftHand,linear_angular,1.0
888,FAB50464F,Head_RightHand,angular,1.0
889,FAB50464F,Head_RightHand,linear,1.0
890,FAB50464F,Head_RightHand,linear_angular,1.0
891,FAB50464F,Head_RightHand_LeftHand,angular,1.0
892,FAB50464F,Head_RightHand_LeftHand,linear,1.0
